geo,distance_to_water,elevation,flooded,forest_loss,landcover,rainfall
"{'type': 'Point', 'coordinates': [7.164064390853183, 9.9488417716237]}",108.16653826391968,463,0,1,20,14282.676191428967
"{'type': 'Point', 'coordinates': [13.182776794453977, 10.577662470507365]}",391.15214431215895,482,0,0,40,10413.046653070323
"{'type': 'Point', 'coordinates': [6.041170285703782, 11.341230462008959]}",513.5172830587107,493,0,0,40,10918.646291102878
"{'type': 'Point', 'coordinates': [6.6699909845874465, 4.828444652142428]}",30.0,11,0,1,10,25892.165053792298
"{'type': 'Point', 'coordinates': [5.097939237378284, 8.197126967590634]}",161.55494421403512,572,0,1,10,14472.389686235205
"{'type': 'Point', 'coordinates': [12.374293038746409, 9.454768365357964]}",60.0,162,0,1,40,9144.707384253517
"{'type': 'Point', 'coordinates': [13.49718714389581, 12.059882689304576]}",268.3281572999748,301,0,0,30,6886.149055675331
"{'type': 'Point', 'coordinates': [10.083589064241629, 9.320021072740035]}",241.86773244895647,339,0,0,40,9896.65108717652
"{'type': 'Point', 'coordinates': [4.154708189052787, 9.634431422181867]}",270.0,288,0,1,20,12618.490217791928
"{'type': 'Point', 'coordinates': [8.870863430680274, 8.601368845444417]}",67.0820393249937,168,0,0,40,13899.324007575979
"{'type': 'Point', 'coordinates': [11.655640811450791, 7.029317098235255]}",276.5863337187866,1293,0,1,10,19275.2158768652
"{'type': 'Point', 'coordinates': [10.442915177889438, 9.454768365357964]}",403.6087214122113,236,0,0,20,10192.285163843102
"{'type': 'Point', 'coordinates': [4.154708189052787, 8.152211203384658]}",30.0,322,0,0,20,12067.420470459161
"{'type': 'Point', 'coordinates': [12.149714217716529, 9.275105308534059]}",161.55494421403512,198,0,0,40,9596.982553269547
"{'type': 'Point', 'coordinates': [8.062379674972705, 7.343727447677088]}",342.05262752974136,181,0,0,20,12396.490751167294
"{'type': 'Point', 'coordinates': [10.84715705574322, 9.993757535829676]}",323.10988842807024,508,0,1,40,9978.87464560452
"{'type': 'Point', 'coordinates': [5.457265351026093, 6.490327927763542]}",330.0,100,0,1,10,19286.794297804125
"{'type': 'Point', 'coordinates': [8.197126967590634, 8.556453081238441]}",134.1640786499874,143,0,1,40,14071.681904742001
"{'type': 'Point', 'coordinates': [3.9750451322288827, 11.161567405185055]}",161.55494421403512,282,0,0,40,10987.656530385575
"{'type': 'Point', 'coordinates': [13.092945266042026, 10.353083649477485]}",324.4996147917591,527,0,0,40,10766.771382341536
"{'type': 'Point', 'coordinates': [6.041170285703782, 4.424202774288643]}",0.0,8,0,0,95,31741.64317329228
"{'type': 'Point', 'coordinates': [7.747969325530873, 7.927632382354777]}",30.0,93,0,1,20,12394.273863566319
"{'type': 'Point', 'coordinates': [13.766681729131667, 12.778534916600194]}",94.86832980505139,287,0,0,30,5099.34079996945
"{'type': 'Point', 'coordinates': [5.322518058408165, 9.993757535829676]}",270.0,292,0,0,40,11736.803298732255
"{'type': 'Point', 'coordinates': [12.598871859776288, 9.140358015916132]}",90.0,205,0,0,40,10097.31075683041
"{'type': 'Point', 'coordinates': [7.164064390853183, 8.825947666474299]}",234.30749027719963,379,0,1,10,13615.487632170301
"{'type': 'Point', 'coordinates': [4.064876660640834, 8.825947666474299]}",212.13203435596427,408,0,0,20,12313.12255969079
"{'type': 'Point', 'coordinates': [13.092945266042026, 9.72426295059382]}",268.3281572999748,494,0,0,20,10677.843267746783
"{'type': 'Point', 'coordinates': [5.3674338226141405, 11.610725047244815]}",134.1640786499874,370,0,0,40,9997.454590381678
"{'type': 'Point', 'coordinates': [6.759822512999399, 10.487830942095414]}",228.47319317591726,464,0,1,20,12927.172507341675
"{'type': 'Point', 'coordinates': [5.457265351026093, 11.296314697802982]}",150.0,359,0,0,40,11035.627884296158
"{'type': 'Point', 'coordinates': [6.580159456175495, 7.119148626647208]}",42.42640687119285,229,0,1,10,12939.838540208293
"{'type': 'Point', 'coordinates': [6.580159456175495, 6.17591757832171]}",108.16653826391968,161,0,1,10,16892.35109133972
"{'type': 'Point', 'coordinates': [3.2114771407272893, 6.490327927763542]}",30.0,7,0,1,10,14364.100123940952
"{'type': 'Point', 'coordinates': [3.7953820754049783, 10.487830942095414]}",210.0,308,0,1,20,12899.634584681342
"{'type': 'Point', 'coordinates': [5.906422993085854, 5.7716757004679256]}",174.92855684535903,14,0,1,10,22220.122506923974
"{'type': 'Point', 'coordinates': [5.142855001584261, 10.353083649477485]}",123.69316876852982,270,0,0,40,11782.542533225365
"{'type': 'Point', 'coordinates': [7.074232862441232, 11.296314697802982]}",67.0820393249937,685,0,0,40,10067.062808118251
"{'type': 'Point', 'coordinates': [3.9750451322288827, 8.017463910766729]}",150.0,298,0,0,40,12219.826866826974
"{'type': 'Point', 'coordinates': [3.4360559617571695, 7.7030535613248965]}",300.0,168,0,1,20,11924.94624164029
"{'type': 'Point', 'coordinates': [7.7030535613248965, 7.43355897608904]}",360.0,435,0,0,10,13393.467609217856
"{'type': 'Point', 'coordinates': [7.164064390853183, 7.478474740295016]}",283.0194339616981,392,0,0,10,13489.683161862864
"{'type': 'Point', 'coordinates': [11.20648316939103, 10.308167885271509]}",180.0,412,0,0,40,8838.863465886683
"{'type': 'Point', 'coordinates': [8.376790024414538, 7.164064390853183]}",379.47331922020555,98,0,1,40,12834.537463373505
"{'type': 'Point', 'coordinates': [5.996254521497805, 10.577662470507365]}",436.80659335683106,316,0,0,40,11465.651257564707
"{'type': 'Point', 'coordinates': [7.164064390853183, 5.6369284078499975]}",247.38633753705963,181,0,1,10,22662.88065934346
"{'type': 'Point', 'coordinates': [3.166561376521313, 8.69120037385637]}",120.0,354,0,1,20,11745.419356129903
"{'type': 'Point', 'coordinates': [3.480971725963146, 7.074232862441232]}",192.09372712298546,165,0,1,10,14021.960784091381
"{'type': 'Point', 'coordinates': [6.40049639935159, 6.625075220381471]}",150.0,198,0,1,10,16142.451053682715
"{'type': 'Point', 'coordinates': [3.2114771407272893, 7.119148626647208]}",90.0,86,0,1,10,12526.025185047103
"{'type': 'Point', 'coordinates': [11.835303868274694, 7.43355897608904]}",553.1726674375732,1007,0,0,10,21085.94052173337
"{'type': 'Point', 'coordinates': [9.140358015916132, 7.792885089736849]}",67.0820393249937,142,0,0,40,12175.8954226487
"{'type': 'Point', 'coordinates': [11.925135396686647, 8.331874260208561]}",547.4486277268397,1025,0,1,30,15484.484781816378
"{'type': 'Point', 'coordinates': [11.251398933597006, 9.095442251710155]}",134.1640786499874,159,0,0,40,10123.261137810518
"{'type': 'Point', 'coordinates': [3.3911401975511937, 9.320021072740035]}",349.85711369071805,370,0,0,20,11865.098430796832
"{'type': 'Point', 'coordinates': [6.265749106733662, 11.071735876773102]}",450.99889135118724,452,0,0,20,11983.313604240895
"{'type': 'Point', 'coordinates': [7.164064390853183, 9.544599893769915]}",189.73665961010278,517,0,0,40,14305.281823250574
"{'type': 'Point', 'coordinates': [3.750466311199002, 8.736116138062346]}",218.40329667841553,387,0,1,20,11798.525315757066
"{'type': 'Point', 'coordinates': [8.242042731796609, 9.454768365357964]}",192.09372712298546,633,0,1,30,15900.725165192236
"{'type': 'Point', 'coordinates': [12.823450680806168, 10.397999413683461]}",488.3646178829912,474,0,0,40,11709.753411897513
"{'type': 'Point', 'coordinates': [8.286958496002585, 10.083589064241629]}",108.16653826391968,728,0,0,40,13439.186086474758
"{'type': 'Point', 'coordinates': [7.43355897608904, 11.386146226214935]}",30.0,666,0,0,40,9977.493742241757
"{'type': 'Point', 'coordinates': [12.464124567158361, 11.565809283038838]}",517.880295048962,388,0,1,40,8172.5789575395875
"{'type': 'Point', 'coordinates': [13.092945266042026, 11.655640811450791]}",94.86832980505139,345,0,0,30,7052.518320700223
"{'type': 'Point', 'coordinates': [5.502181115232069, 11.835303868274694]}",276.5863337187866,360,0,0,40,9463.093728706364
"{'type': 'Point', 'coordinates': [5.322518058408165, 8.781031902268323]}",150.0,167,0,1,20,11936.660487416855
"{'type': 'Point', 'coordinates': [6.17591757832171, 9.095442251710155]}",218.40329667841553,108,0,0,40,11184.323312103397
"{'type': 'Point', 'coordinates': [5.95133875729183, 7.119148626647208]}",450.99889135118724,273,0,1,10,13601.565716730198
"{'type': 'Point', 'coordinates': [7.523390504500992, 8.017463910766729]}",0.0,106,1,1,10,13004.172464640955
"{'type': 'Point', 'coordinates': [3.615719018581074, 8.960694959092226]}",161.55494421403512,400,0,1,20,11614.88153954652
"{'type': 'Point', 'coordinates': [11.835303868274694, 9.050526487504179]}",241.86773244895647,501,0,0,40,11288.778745548036
"{'type': 'Point', 'coordinates': [3.7953820754049783, 12.194629981922503]}",212.13203435596427,250,0,0,40,8116.624075334397
"{'type': 'Point', 'coordinates': [8.736116138062346, 10.308167885271509]}",276.5863337187866,834,0,0,40,13322.318752954481
"{'type': 'Point', 'coordinates': [5.008107708966333, 9.634431422181867]}",174.92855684535903,198,0,1,40,12344.237752161745
"{'type': 'Point', 'coordinates': [9.275105308534059, 11.071735876773102]}",268.3281572999748,721,0,1,20,11557.271384574473
"{'type': 'Point', 'coordinates': [4.693697359524499, 7.20898015505916]}",458.91175622335066,255,0,0,10,16238.449922872707
"{'type': 'Point', 'coordinates': [2.986898319697409, 6.939485569823304]}",258.0697580112788,97,0,1,10,12924.469434241542
"{'type': 'Point', 'coordinates': [7.074232862441232, 6.310664870939639]}",123.69316876852982,50,0,1,30,17421.128956234083
"{'type': 'Point', 'coordinates': [11.655640811450791, 7.478474740295016]}",492.0365840057018,1201,0,0,10,22278.73553908989
"{'type': 'Point', 'coordinates': [6.759822512999399, 7.074232862441232]}",30.0,35,0,1,40,13178.109908659244
"{'type': 'Point', 'coordinates': [13.137861030248002, 11.161567405185055]}",364.96575181789314,363,0,0,30,9324.785445009245
"{'type': 'Point', 'coordinates': [5.232686529996212, 10.98190434836115]}",67.0820393249937,333,0,0,40,11397.465328318589
"{'type': 'Point', 'coordinates': [5.996254521497805, 9.634431422181867]}",0.0,90,1,0,40,11573.682111079455
"{'type': 'Point', 'coordinates': [11.386146226214935, 11.835303868274694]}",488.3646178829912,421,0,0,40,7633.799240059938
"{'type': 'Point', 'coordinates': [5.996254521497805, 5.861507228879877]}",212.13203435596427,39,0,1,30,21430.76087928936
"{'type': 'Point', 'coordinates': [6.8047382772053755, 9.49968412956394]}",108.16653826391968,294,0,0,40,13007.881295481358
"{'type': 'Point', 'coordinates': [7.343727447677088, 6.086086049909758]}",296.98484809834997,245,0,1,10,19870.052350999787
"{'type': 'Point', 'coordinates': [9.544599893769915, 7.343727447677088]}",123.69316876852982,157,0,0,40,14828.183847423701
"{'type': 'Point', 'coordinates': [6.265749106733662, 6.5352436919695185]}",247.38633753705963,293,0,1,10,17634.08747913665
"{'type': 'Point', 'coordinates': [10.936988584155173, 7.298811683471112]}",247.38633753705963,854,0,1,10,22311.70363652805
"{'type': 'Point', 'coordinates': [8.870863430680274, 6.8047382772053755]}",361.2478373637689,100,0,0,20,15727.630135177606
"{'type': 'Point', 'coordinates': [8.107295439178682, 7.253895919265136]}",394.58839313897715,152,0,1,20,12251.482091396814
"{'type': 'Point', 'coordinates': [11.341230462008959, 8.331874260208561]}",371.0795063055894,357,0,1,10,15382.573243643334
"{'type': 'Point', 'coordinates': [4.514034302700596, 6.625075220381471]}",189.73665961010278,29,0,1,10,18712.297987662256
"{'type': 'Point', 'coordinates': [12.104798453510552, 10.442915177889438]}",60.0,669,0,0,30,11793.866545595316
"{'type': 'Point', 'coordinates': [5.412349586820117, 12.733619152394217]}",150.0,296,0,1,30,7169.766408725639
"{'type': 'Point', 'coordinates': [11.026820112567126, 8.870863430680274]}",84.8528137423857,187,0,0,40,11397.498595034522
"{'type': 'Point', 'coordinates': [7.927632382354777, 10.75732552733127]}",123.69316876852982,656,0,0,40,11904.48720373353
"{'type': 'Point', 'coordinates': [7.747969325530873, 11.20648316939103]}",42.42640687119285,645,0,0,40,9442.716459670195
"{'type': 'Point', 'coordinates': [7.7030535613248965, 5.681844172055973]}",180.0,109,0,1,10,22400.509578247165
"{'type': 'Point', 'coordinates': [6.894569805617327, 10.892072819949197]}",152.97058540778355,607,0,0,20,11744.0702394424
"{'type': 'Point', 'coordinates': [7.747969325530873, 7.747969325530873]}",150.0,192,0,0,10,13419.834122834342
"{'type': 'Point', 'coordinates': [7.029317098235255, 7.7030535613248965]}",108.16653826391968,153,0,0,10,13774.372306057398
"{'type': 'Point', 'coordinates': [13.227692558659953, 10.75732552733127]}",484.6648326421053,471,0,0,30,9951.755052265811
"{'type': 'Point', 'coordinates': [3.5258874901691217, 7.343727447677088]}",189.73665961010278,126,0,1,10,12457.559033357364
"{'type': 'Point', 'coordinates': [9.409852601151988, 9.320021072740035]}",268.3281572999748,1221,0,0,40,11265.222530080908
"{'type': 'Point', 'coordinates': [9.859010243211747, 7.119148626647208]}",174.92855684535903,209,0,0,20,20728.228206188185
"{'type': 'Point', 'coordinates': [6.6699909845874465, 8.421705788620514]}",67.0820393249937,164,0,1,20,12071.19004866227
"{'type': 'Point', 'coordinates': [6.086086049909758, 4.963191944760356]}",0.0,18,0,0,10,28504.659666271065
"{'type': 'Point', 'coordinates': [4.963191944760356, 10.532746706301388]}",0.0,271,0,0,40,12050.07136019221
"{'type': 'Point', 'coordinates': [10.936988584155173, 9.230189544328082]}",108.16653826391968,175,0,0,40,9616.029741011647
"{'type': 'Point', 'coordinates': [7.478474740295016, 8.286958496002585]}",150.0,179,0,0,20,11922.158927197279
"{'type': 'Point', 'coordinates': [4.873360416348404, 9.095442251710155]}",30.0,113,0,0,40,10394.992031757953
"{'type': 'Point', 'coordinates': [4.154708189052787, 11.925135396686647]}",189.73665961010278,174,0,0,40,8423.282950122466
"{'type': 'Point', 'coordinates': [3.705550546993026, 11.565809283038838]}",30.0,177,0,0,40,10029.135492665117
"{'type': 'Point', 'coordinates': [6.6699909845874465, 10.308167885271509]}",174.92855684535903,383,0,1,20,12577.69357111149
"{'type': 'Point', 'coordinates': [7.882716618148801, 5.142855001584261]}",67.0820393249937,53,0,1,10,23834.402011079714
"{'type': 'Point', 'coordinates': [3.840297839610954, 7.972548146560753]}",123.69316876852982,261,0,0,40,11490.966689536144
"{'type': 'Point', 'coordinates': [6.445412163557567, 7.927632382354777]}",0.0,202,0,0,40,12675.177434719553
"{'type': 'Point', 'coordinates': [7.8378008539428246, 6.17591757832171]}",192.09372712298546,70,0,1,40,18817.83943225071
"{'type': 'Point', 'coordinates': [9.634431422181867, 9.409852601151988]}",201.24611797498108,647,0,1,20,10699.158646720141
"{'type': 'Point', 'coordinates': [5.861507228879877, 12.688703388188241]}",0.0,298,0,0,40,7233.846645593619
"{'type': 'Point', 'coordinates': [4.828444652142428, 10.936988584155173]}",67.0820393249937,200,0,0,20,10483.915901933155
"{'type': 'Point', 'coordinates': [6.445412163557567, 6.40049639935159]}",150.0,131,0,1,10,17301.173383056303
"{'type': 'Point', 'coordinates': [10.667493998919317, 9.679347186387844]}",429.5346318982906,403,0,0,20,9647.870019281283
"{'type': 'Point', 'coordinates': [5.726759936261949, 10.75732552733127]}",339.4112549695428,408,0,0,40,12053.732138466414
"{'type': 'Point', 'coordinates': [11.745472339862744, 7.388643211883064]}",488.3646178829912,1503,0,0,10,21663.97936192155
"{'type': 'Point', 'coordinates': [6.445412163557567, 12.374293038746409]}",90.0,408,0,0,40,8717.583061249381
"{'type': 'Point', 'coordinates': [5.726759936261949, 9.320021072740035]}",90.0,145,0,1,20,12102.403502723155
"{'type': 'Point', 'coordinates': [8.017463910766729, 8.556453081238441]}",108.16653826391968,288,0,1,20,13708.29465977357
"{'type': 'Point', 'coordinates': [8.825947666474299, 6.849654041411351]}",366.1966684720111,110,0,0,40,15777.585387703037
"{'type': 'Point', 'coordinates': [13.49718714389581, 13.676850200719715]}",108.16653826391968,278,0,0,90,2879.804512299122
"{'type': 'Point', 'coordinates': [10.308167885271509, 7.343727447677088]}",30.0,356,0,1,10,20913.388614588184
"{'type': 'Point', 'coordinates': [8.286958496002585, 8.601368845444417]}",150.0,149,0,1,40,14258.431731668614
"{'type': 'Point', 'coordinates': [13.137861030248002, 9.544599893769915]}",182.48287590894657,235,0,0,40,9893.18041557935
"{'type': 'Point', 'coordinates': [7.523390504500992, 8.960694959092226]}",60.0,477,0,1,20,14150.225545427073
"{'type': 'Point', 'coordinates': [12.598871859776288, 9.634431422181867]}",228.47319317591726,309,0,0,40,9796.316357163465
"{'type': 'Point', 'coordinates': [5.547096879438045, 9.589515657975891]}",228.47319317591726,177,0,0,20,12146.605888547807
"{'type': 'Point', 'coordinates': [8.331874260208561, 9.993757535829676]}",60.0,754,0,0,20,12745.81600993417
"{'type': 'Point', 'coordinates': [10.218336356859556, 10.353083649477485]}",241.86773244895647,476,0,0,40,9603.9889525885
"{'type': 'Point', 'coordinates': [10.083589064241629, 8.107295439178682]}",0.0,108,0,0,40,11757.26351794157
"{'type': 'Point', 'coordinates': [5.592012643644021, 9.409852601151988]}",180.0,182,0,1,40,11811.120899859729
"{'type': 'Point', 'coordinates': [5.187770765790236, 10.442915177889438]}",90.0,314,0,0,40,11665.588758960612
"{'type': 'Point', 'coordinates': [10.98190434836115, 11.296314697802982]}",342.05262752974136,396,0,0,40,8168.007983545298
"{'type': 'Point', 'coordinates': [7.298811683471112, 4.738613123730476]}",67.0820393249937,22,0,1,10,25047.206665183425
